,score,content,date,app,platform,relevancy_label,llm_response
1239,2,"Several years ago a therapist recommended Calm to me, as a person living with anxiety and mood disorders. I was skeptical but it changed my life, and helped me through a period of intense trauma.

However, the app has gotten bloated with content and absolutely unusable. It would be so simple to let users re-order meditations so their favorites are shown first, or select what is shown on the home screen and bottom buttons (for example, I never use music, but I loved the breathe bubble, which I have no choice but to keep hidden in the settings menu).

Without the option for customization, the app is counterproductive. I chose Calm over competitiors because of its soothing simplicity. Now it feels like I??m being controlled, and being sold someone else??s idea of ??mindfulness.? If your goal is to make mental health the new physical health or whatever your slogan is, try to remember the most important principle of mental health professionals everywhere: I, not you, am the expert on me. Your job is to work with me, not tell me what you think I need.",9/23/2019 7:07,calm,apple,maybe-privacy,yes
1240,2,"The therapy I received was okay, but using an app for treatment wasn??t a good fit for my needs. So when my therapist went on maternity leave and my account was ??frozen,? I figured it was a good time to cancel my subscription. I thought I had successfully done so, until several months later when I was charged nearly two hundred dollars (a larger charge than I used to pay) after my therapist returned from maternity leave. I attempted to contact customer service to refund that money, as I haven??t used their services. Instead of ensuring that it was cancelled, they gave me the runaround, talking about how they could improve my experience , etc, etc, and failed to cancel my subscription AGAIN before I got charged ANOTHER two hundred dollars! 

The therapy offered is fine, but it is extremely difficult to cancel your subscription. Beware.",3/5/2020 0:57,talkspace,apple,maybe-privacy,yes
1241,2,"Therapy was okay/sub par but my complaint is that it is impossible to cancel your subscription. If it wasn't for me cancelling my card (due to fraud from another retail), they would keep billing me. After quitting 3 times, they keep trying to charge my credit card. I can??t seem to properly quit this subscription??????",10/14/2018 6:14,talkspace,apple,maybe-privacy,yes
1242,1,Cannot find out if iam on trial or subscription. Never wanted an subscription and now I dont want my trial period!!! Remove it please!!,10/22/2019 14:33,calm,google,maybe-privacy,yes
1243,1,DO NOT DOWNLOAD THIS APP!! THEY WILL STEAL $60 FROM YOU. This app looks like it is free but it isn't. I used it 3 times and it did not work but they charged me $59.99. I feel like I was scammed.,10/8/2019 8:24,calm,google,maybe-privacy,yes
1244,1,I downloaded the app to see the free content and then got a suspicious activity on my pay-pal days later. I was randomly charged around $75 for a yearly subscription that I did not buy. I didn??t even get to look at the free content of this app. I then got an alert from PayPal of ??suspicious activity?. So currently waiting for my refund from Apple. Never have I ever accidentally paid for a yearly Subscription for an app. Because I don??t buy many apps. Thanks PayPal for realizing it was out of the ordinary.,5/19/2020 1:59,calm,apple,maybe-privacy,yes
1245,2,"I have an anxiety disorder so I got this app to help and learn meditation, it actually works really well but I can??t afford to pay for the subscription so I was using the free version, however at the end of my last session a page popped up trying to sell me a subscription there was no option to get out of it so I pressed continue not thinking, and it automatically signed me up for the year subscription (95 bucks!!!!!) I can??t afford this and upon realizing what I had accidentally done I quickly went to unsubscribe and deleted my credit card info off my iTunes account, I think it??s actually kinda shady of you guys to put the purchase page right after my session. If you guys charged me I will be so upset. So as a warning to everyone pay close attention while using this app. I??m actually quite disappointed and I will be so upset if they took 95 bucks out of my account!!!!!",3/4/2019 21:43,headspace,apple,maybe-privacy,yes
1246,1,"I??m a paid subscriber, but I??ve cancelled because I??m extremely uncomfortable with them advertising on tucker carlson. They told someone that they don??t choose what time slots the ads go to, but certainly they shouldn??t be advertising on Fox News whatsoever. It??s a hate organization and I can??t support calm if they support them.",8/14/2019 2:31,calm,apple,maybe-privacy,yes
1247,2,I was enjoying it before the new interface update. I feel like they're trying to sell me hard on buying coaching and therapy with them every time I open the app. Puts me off. The first guided journey is good. You have to buy a subscription to finish it. Second and third guided journeys are trash. Community is okay but be forewarned there's no way to block or mute someone. I had someone commenting triggering stuff on all my posts for a while and had no way to avoid them.,1/24/2021 15:37,sanvello,google,maybe-privacy,yes
1248,2,"This is a rip off. My therapist first asked me to electronically consents to therapy and I consented immediately. Took her a day to get back to me.  Then she said 'I'm sorry. I thought I was still waiting for your consent.'  Then when the dialog continued, she sometimes take more than a day to respond. Last time she sent me a question was Friday. I responded to her immediately. 2 days later, still have not heard from her. This is my first therapist and I paid $100 for the service. There is no refund offered. What a rip off.",2/21/2016 10:50,talkspace,apple,maybe-privacy,yes
1249,1,"The first thing when opened the app was ""sign in our create an account"" i just need help relaxing! You don't need to collect data about be for that! This just makes me more stressed out! You should be ashamed of yourselves for making this!",8/16/2019 10:53,headspace,google,maybe-privacy,yes
1250,1,I never intended on getting headspace If I wanted it I could have used Netflix So far I haven't gotten a refund which I expect 100 percent I am a Navel Veteran on a fixed income and this unauthorized taking of my funds has hurt my budget to the point that I can't by food,4/19/2021 22:17,headspace,google,maybe-privacy,yes
